Patch Number, Robot Number, Seed, Algorithm Time, Success, Run Time, Total Time, Price
15,1,7,21.490648984909058,False,300.0640000000003,29.18727397918701,556.0033359827808
15,1,8,31.89334797859192,False,300.0640000000003,39.7565381526947,581.6859755115632
15,1,9,11.417104005813599,True,300.0640000000003,19.177981853485107,1167.1202720806532
15,1,10,15.99055004119873,True,300.0639999999985,23.695454835891724,1308.18187017224
15,1,11,25.52339816093445,False,300.0640000000003,33.35973000526428,867.0115966185267
15,1,12,24.470725059509277,False,300.0640000000003,32.24229097366333,512.3565505775571
15,1,13,24.694939851760864,False,300.0640000000003,32.169431924819946,483.32290182900795
15,1,14,27.552755117416382,False,300.0640000000003,35.295591831207275,552.9216942141503
15,1,15,8.69156813621521,True,300.0640000000003,16.998815059661865,740.0316158380105
15,1,16,28.44481110572815,False,300.0639999999985,35.88393712043762,489.25629526649664
15,1,17,23.528725147247314,False,300.0640000000003,32.26722288131714,514.6696437023984
15,1,18,20.850003957748413,True,300.0640000000003,29.162713050842285,1313.9877645570575
15,1,19,22.806735038757324,False,300.0640000000003,31.77970314025879,611.009983367487
1,2,0,1.0399439334869385,True,6.336,1.7076900005340576,72.80109889280519
1,2,1,1.3522660732269287,True,11.232000000000001,2.9361720085144043,230.12387968222677
1,2,2,0.9109828472137451,True,8.544,2.374530076980591,155.46703830716015
1,2,3,1.0791170597076416,True,21.216,3.207050085067749,402.0715994737516
1,2,4,0.5576519966125488,True,4.991999999999997,2.424990177154541,37.21558813185679
1,2,5,1.0373342037200928,True,3.9680000000000035,2.8921878337860107,36.89173349139343
1,2,6,0.6294059753417969,True,2.8159999999999954,2.4445648193359375,35.35533905932738
1,2,7,0.6430420875549316,True,4.927999999999997,2.4677278995513916,41.012193308819754
1,2,8,1.210848093032837,True,4.288000000000011,3.057567834854126,74.02702209328699
1,2,9,1.15671706199646,True,2.2719999999999914,3.0441269874572754,37.69615364994153
1,2,10,1.3148019313812256,True,9.120000000000005,3.248145341873169,176.67201249773547
1,2,11,0.6036691665649414,True,6.239999999999995,2.4874329566955566,79.20227269466452
1,2,12,1.3932077884674072,True,7.26400000000001,3.284881830215454,100.72239075796404
1,2,13,0.644716739654541,True,11.96799999999999,2.606534242630005,143.69411957348845
1,2,14,0.7667393684387207,True,6.7520000000000095,2.676732063293457,118.20744477400736
1,2,15,0.5954358577728271,True,6.3359999999999985,2.447378158569336,67.94115100585212
1,2,16,0.8172430992126465,True,1.343999999999994,2.627164125442505,14.142135623730951
1,2,17,1.6787528991699219,True,15.90400000000001,3.7295920848846436,199.01004999748125
1,2,18,0.8518781661987305,True,3.1680000000000064,2.655749797821045,61.032778078668514
1,2,19,0.9097800254821777,True,4.927999999999997,2.2933168411254883,46.75467891024384
2,2,0,1.763343095779419,True,9.183999999999997,4.132110118865967,72.80109889280519
2,2,1,1.7371509075164795,True,22.52799999999999,3.897590160369873,232.79206568235702
